TITLE     = "Visualization of the solution"
VARIABLES = "x"
"y"
"Mach"
ZONE T="Zone"
 STRANDID=0, SOLUTIONTIME=0
 Nodes=716, Elements=1217, ZONETYPE=FEQuadrilateral
 DATAPACKING=POINT
 DT=(DOUBLE DOUBLE DOUBLE )
 9.998008609E-01 5.238830345E-04 6.245507856E-01
 9.907017350E-01 2.011177596E-03 6.694377357E-01
 9.802899361E-01 3.672217019E-03 6.804126488E-01
 9.680463672E-01 5.652482156E-03 7.008394833E-01
 9.559080601E-01 7.645587903E-03 7.236126201E-01
 9.422633052E-01 9.808686562E-03 7.421848393E-01
 9.315971732E-01 1.144081168E-02 7.553712945E-01
 9.187638760E-01 1.340113301E-02 7.707620090E-01
 9.074609280E-01 1.505830511E-02 7.852278346E-01
 8.948462605E-01 1.683633775E-02 7.989887792E-01
 8.819308281E-01 1.855755225E-02 8.086669284E-01
 8.694936633E-01 2.010255121E-02 8.141411933E-01
 8.559812903E-01 2.171903104E-02 8.204373573E-01
 8.446751833E-01 2.301683463E-02 8.267129511E-01
 8.323526382E-01 2.438391186E-02 8.312097530E-01
 8.180540800E-01 2.587351017E-02 8.340951196E-01
 8.045700192E-01 2.722207457E-02 8.368251869E-01
 7.921923995E-01 2.842454053E-02 8.403105131E-01
 7.797867060E-01 2.960178256E-02 8.456223942E-01
 7.667761445E-01 3.081113473E-02 8.508443521E-01
 7.530575395E-01 3.201551735E-02 8.540793397E-01
 7.378407717E-01 3.329286724E-02 8.574170411E-01
 7.268036008E-01 3.420111537E-02 8.614541095E-01
 7.154824734E-01 3.509688005E-02 8.653598334E-01
 7.034583092E-01 3.602778167E-02 8.692381371E-01
 6.882413626E-01 3.713502362E-02 8.738210660E-01
 6.742516160E-01 3.810822591E-02 8.787864137E-01
 6.650686264E-01 3.871644288E-02 8.818837404E-01
 6.530218124E-01 3.947779536E-02 8.840995194E-01
 6.410524845E-01 4.018423706E-02 8.881851995E-01
 6.289657354E-01 4.089181870E-02 8.923739863E-01
 6.176983714E-01 4.147534817E-02 8.952832184E-01
 6.057126522E-01 4.208117351E-02 8.981192831E-01
 5.915127397E-01 4.271678627E-02 9.009611887E-01
 5.792858005E-01 4.321996495E-02 9.035392074E-01
 5.653072000E-01 4.373428598E-02 9.053024474E-01
 5.527369976E-01 4.412553087E-02 9.064518908E-01
 5.410509109E-01 4.444839805E-02 9.077703955E-01
 5.308362246E-01 4.469929636E-02 9.080437184E-01
 5.193421245E-01 4.492000490E-02 9.072707905E-01
 5.060310960E-01 4.513738677E-02 9.068679756E-01
 4.946174026E-01 4.526109248E-02 9.051978893E-01
 4.814325273E-01 4.535447061E-02 9.031285872E-01
 4.679367840E-01 4.538905993E-02 9.011343670E-01
 4.530464709E-01 4.536788166E-02 8.991259381E-01
 4.392463565E-01 4.527793452E-02 8.960234419E-01
 4.259935915E-01 4.513740912E-02 8.922143686E-01
 4.131121933E-01 4.494620115E-02 8.888117727E-01
 4.009987414E-01 4.472714663E-02 8.858802139E-01
 3.898467124E-01 4.448914528E-02 8.825067212E-01
 3.773401380E-01 4.416849837E-02 8.789839074E-01
 3.674843311E-01 4.389746115E-02 8.756053524E-01
 3.550869524E-01 4.351044446E-02 8.727312049E-01
 3.437128663E-01 4.312698171E-02 8.697508399E-01
 3.314605951E-01 4.267108440E-02 8.665104598E-01
 3.207091689E-01 4.224025458E-02 8.633647421E-01
 3.087585270E-01 4.172494635E-02 8.603759798E-01
 2.955088019E-01 4.111998901E-02 8.569358510E-01
 2.814676762E-01 4.041428491E-02 8.532253980E-01
 2.679184973E-01 3.969909996E-02 8.501397255E-01
 2.555622458E-01 3.899879009E-02 8.471265170E-01
 2.430259585E-01 3.825291619E-02 8.442699843E-01
 2.298634946E-01 3.742140159E-02 8.405989861E-01
 2.175281793E-01 3.659279272E-02 8.370629651E-01
 2.064275146E-01 3.581287712E-02 8.344894102E-01
 1.959746331E-01 3.504987061E-02 8.320514340E-01
 1.835018396E-01 3.409070522E-02 8.295052404E-01
 1.716660410E-01 3.313207626E-02 8.275102439E-01
 1.606745571E-01 3.220066056E-02 8.245382746E-01
 1.487129033E-01 3.112449870E-02 8.214429538E-01
 1.383904219E-01 3.015821055E-02 8.194575069E-01
 1.272084415E-01 2.905387618E-02 8.166472996E-01
 1.155050099E-01 2.782377414E-02 8.141043788E-01
 1.047691107E-01 2.663155273E-02 8.118669380E-01
 9.468230605E-02 2.544292808E-02 8.081513567E-01
 8.322750032E-02 2.399654873E-02 8.028661198E-01
 7.059738785E-02 2.226131037E-02 7.978077754E-01
 6.095006689E-02 2.080123499E-02 7.912090985E-01
 5.093757063E-02 1.914535463E-02 7.836749545E-01
 4.246468842E-02 1.759520918E-02 7.770893406E-01
 3.546540812E-02 1.616699621E-02 7.689613405E-01
 2.948233299E-02 1.481535938E-02 7.578464538E-01
 2.407313325E-02 1.344705466E-02 7.446200815E-01
 2.028225362E-02 1.238379721E-02 7.278271756E-01
 1.674178988E-02 1.128649060E-02 7.136836223E-01
 1.423936151E-02 1.042300090E-02 7.013568942E-01
 1.203576103E-02 9.599284269E-03 6.929362705E-01
 1.041497197E-02 8.938080631E-03 6.806383388E-01
 8.970806375E-03 8.307847194E-03 6.619560649E-01
 7.595664356E-03 7.649393752E-03 6.266534001E-01
 5.749771837E-03 6.669888273E-03 5.874926727E-01
 4.000226036E-03 5.587361753E-03 5.286467086E-01
 2.385248896E-03 4.375337623E-03 4.677693733E-01
 7.746522897E-04 2.758752089E-03 3.785287167E-01
 -7.009713590E-05 1.478791004E-03 2.793344633E-01
 -4.645954177E-04 5.006050342E-04 1.840711906E-01
 -6.388047477E-04 -5.944877048E-04 1.145325984E-01
 -5.148589262E-04 -1.773466473E-03 7.475198769E-02
 1.260999215E-05 -3.066263627E-03 2.668079240E-01
 1.021676813E-03 -4.419463687E-03 4.649317869E-01
 2.626579953E-03 -5.843972787E-03 4.566927096E-01
 4.073999822E-03 -6.823775358E-03 5.500594497E-01
 5.774716847E-03 -7.780182641E-03 5.767157314E-01
 7.076575886E-03 -8.420052938E-03 6.137072748E-01
 8.880083449E-03 -9.214593098E-03 6.221130010E-01
 1.105341408E-02 -1.006305963E-02 6.597462957E-01
 1.406590734E-02 -1.110601705E-02 7.071048673E-01
 1.692282036E-02 -1.198417693E-02 7.224663091E-01
 2.060973831E-02 -1.300947368E-02 7.265767144E-01
 2.602369897E-02 -1.434882544E-02 7.335988539E-01
 3.189772740E-02 -1.564081572E-02 7.401352678E-01
 4.016418010E-02 -1.726408117E-02 7.430602096E-01
 4.783679172E-02 -1.862029731E-02 7.498114017E-01
 5.740717426E-02 -2.017443255E-02 7.553420175E-01
 6.629354507E-02 -2.149926871E-02 7.600517324E-01
 7.657181472E-02 -2.293739095E-02 7.648908122E-01
 8.694055676E-02 -2.429616265E-02 7.699190771E-01
 9.732922912E-02 -2.558167093E-02 7.761287692E-01
 1.080364361E-01 -2.683379501E-02 7.806777785E-01
 1.200408041E-01 -2.816490829E-02 7.859002628E-01
 1.314527094E-01 -2.936918661E-02 7.911391296E-01
 1.423647106E-01 -3.046935983E-02 7.955480851E-01
 1.532112211E-01 -3.150969744E-02 8.002440398E-01
 1.652346551E-01 -3.261391073E-02 8.054084884E-01
 1.768635064E-01 -3.363136575E-02 8.106057614E-01
 1.890523881E-01 -3.464043513E-02 8.167018006E-01
 1.997130364E-01 -3.548436239E-02 8.221474860E-01
 2.108037621E-01 -3.631041571E-02 8.275584176E-01
 2.232222557E-01 -3.718384355E-02 8.330341988E-01
 2.368850112E-01 -3.807246685E-02 8.399756532E-01
 2.497924268E-01 -3.885675967E-02 8.473801392E-01
 2.631450891E-01 -3.958928958E-02 8.550723842E-01
 2.743217051E-01 -4.013353586E-02 8.612072366E-01
 2.876818776E-01 -4.072126001E-02 8.673414368E-01
 3.009145856E-01 -4.121699184E-02 8.750464210E-01
 3.138162196E-01 -4.161632434E-02 8.826263892E-01
 3.254917562E-01 -4.189142957E-02 8.887504553E-01
 3.371617496E-01 -4.208732024E-02 8.927957846E-01
 3.480610251E-01 -4.219670594E-02 8.970964752E-01
 3.587681651E-01 -4.223546013E-02 9.015770309E-01
 3.691363037E-01 -4.218677431E-02 9.045408738E-01
 3.791577518E-01 -4.207573459E-02 9.047770513E-01
 3.899485469E-01 -4.185737297E-02 9.033660140E-01
 4.020782709E-01 -4.151208326E-02 8.998866919E-01
 4.141225815E-01 -4.107644036E-02 8.969111408E-01
 4.267149568E-01 -4.048629105E-02 8.913884930E-01
 4.393360615E-01 -3.977752477E-02 8.824380059E-01
 4.514751732E-01 -3.896724060E-02 8.715411614E-01
 4.636528790E-01 -3.808045015E-02 8.608455720E-01
 4.759086370E-01 -3.706549481E-02 8.495015886E-01
 4.867255688E-01 -3.610937670E-02 8.376841579E-01
 4.991494119E-01 -3.493238613E-02 8.250204885E-01
 5.129455924E-01 -3.353827074E-02 8.104258555E-01
 5.275940895E-01 -3.199047223E-02 7.958138350E-01
 5.421699286E-01 -3.036283515E-02 7.816081071E-01
 5.557594895E-01 -2.883105353E-02 7.699022123E-01
 5.679060221E-01 -2.742720209E-02 7.595632981E-01
 5.809679031E-01 -2.587404288E-02 7.486104883E-01
 5.918105841E-01 -2.458990179E-02 7.386376483E-01
 6.032044888E-01 -2.322701924E-02 7.300064632E-01
 6.173280478E-01 -2.155099064E-02 7.210110260E-01
 6.319654584E-01 -1.980864443E-02 7.109377744E-01
 6.464726925E-01 -1.808444783E-02 7.007482081E-01
 6.601094604E-01 -1.648770273E-02 6.917639268E-01
 6.735164523E-01 -1.491594221E-02 6.838183615E-01
 6.857656837E-01 -1.351553109E-02 6.767626071E-01
 6.989176869E-01 -1.203981601E-02 6.700953399E-01
 7.128006816E-01 -1.049845666E-02 6.627401677E-01
 7.254386544E-01 -9.124151431E-03 6.550043002E-01
 7.372410297E-01 -7.876622491E-03 6.489040524E-01
 7.486611009E-01 -6.712938193E-03 6.443969292E-01
 7.602571249E-01 -5.561699625E-03 6.389080296E-01
 7.715973854E-01 -4.442206584E-03 6.317106465E-01
 7.824063897E-01 -3.447736613E-03 6.261378682E-01
 7.949893475E-01 -2.362034749E-03 6.217985368E-01
