1.000000000000000 0.000000000000000
0.999848225988936 0.000037957861197
0.999392996097145 0.000151748689718
0.998634586692894 0.000341165321757
0.997573458203532 0.000605842742078
0.996210254835968 0.000945279963862
0.994545804185573 0.001358854408837
0.992581116733753 0.001845802147977
0.990317385234489 0.002405257493792
0.987755983990218 0.003036244955530
0.984898468017505 0.003737699163796
0.981746572102992 0.004508468321105
0.978302209750220 0.005347345127454
0.974567472017951 0.006253067906981
0.970544626250686 0.007224335913585
0.966236114702178 0.008259842645500
0.961644553052745 0.009358275066982
0.956772728821300 0.010518352211041
0.951623599673064 0.011738816866825
0.946200291623974 0.013018483188679
0.940506097142892 0.014356233096005
0.934544473152764 0.015751050968693
0.928319038931931 0.017202028416864
0.921833573916883 0.018708402791133
0.915092015407775 0.020269551645666
0.908098456178111 0.021885030950260
0.900857141990033 0.023554559957234
0.893372469016742 0.025278128755374
0.885648981173590 0.027055175528375
0.877691367359497 0.028884215081592
0.869504458610330 0.030763375060678
0.861093225166005 0.032690738168302
0.852462773453074 0.034664226496357
0.843618342984631 0.036681647222106
0.834565303179429 0.038740691936732
0.825309150102121 0.040838899332745
0.815855503126625 0.042973711055089
0.806210101524625 0.045142500534430
0.796378800981277 0.047342232332147
0.786367570040253 0.049570602290241
0.776182486480253 0.051827450348704
0.765829733625218 0.054113817480135
0.755315596590453 0.056431414253256
0.744646458466962 0.058782044525487
0.733828796446293 0.061167775042657
0.722869177888269 0.063590971895938
0.711774256333962 0.066054407509181
0.700550767466359 0.068561001738957
0.689205525021155 0.071113260546551
0.677745416650159 0.073709016098660
0.666177399739830 0.076336806386662
0.654508497187474 0.078983731805917
0.642745793137671 0.081636609639916
0.630896428681520 0.084281934282372
0.618967597521309 0.086905912892042
0.606966541603249 0.089493493760209
0.594900546720913 0.092028880421380
0.582776938092065 0.094501395192710
0.570603075911546 0.096905064313346
0.558386350882928 0.099237133620628
0.546134179731651 0.101497689826259
0.533854000702354 0.103686212768809
0.521553269043148 0.105801411408583
0.509239452479565 0.107843228635213
0.496920026680931 0.109813218836030
